,geometry,index_right,Unnamed: 0,stationId,x,y,maxTempJanuary,maxTempFebruary,maxTempMarch,maxTempApril,maxTempMay,maxTempJune,maxTempJuly,maxTempAugust,maxTempSeptember,maxTempOctober,maxTempNovember,maxTempDecember
1441,"POLYGON ((1318433.434877821 7416684.861747535, 1318433.434877821 7426684.861747535, 1308433.434877821 7426684.861747535, 1308433.434877821 7416684.861747535, 1318433.434877821 7416684.861747535))",1,1,6154,11.8605,55.2075,8.4,6.95,12.25,14.8,25.1,25.0,23.3,23.8,19.6,16.0,12.2,9.2
1442,"POLYGON ((1318433.434877821 7426684.861747535, 1318433.434877821 7436684.861747535, 1308433.434877821 7436684.861747535, 1308433.434877821 7426684.861747535, 1318433.434877821 7426684.861747535))",1,1,6154,11.8605,55.2075,8.4,6.95,12.25,14.8,25.1,25.0,23.3,23.8,19.6,16.0,12.2,9.2
1462,"POLYGON ((1328433.434877821 7366684.861747535, 1328433.434877821 7376684.861747535, 1318433.434877821 7376684.861747535, 1318433.434877821 7366684.861747535, 1328433.434877821 7366684.861747535))",1,1,6154,11.8605,55.2075,8.4,6.95,12.25,14.8,25.1,25.0,23.3,23.8,19.6,16.0,12.2,9.2
1463,"POLYGON ((1328433.434877821 7376684.861747535, 1328433.434877821 7386684.861747535, 1318433.434877821 7386684.861747535, 1318433.434877821 7376684.861747535, 1328433.434877821 7376684.861747535))",1,1,6154,11.8605,55.2075,8.4,6.95,12.25,14.8,25.1,25.0,23.3,23.8,19.6,16.0,12.2,9.2
1464,"POLYGON ((1328433.434877821 7386684.861747535, 1328433.434877821 7396684.861747535, 1318433.434877821 7396684.861747535, 1318433.434877821 7386684.861747535, 1328433.434877821 7386684.861747535))",1,1,6154,11.8605,55.2075,8.4,6.95,12.25,14.8,25.1,25.0,23.3,23.8,19.6,16.0,12.2,9.2
1465,"POLYGON ((1328433.434877821 7396684.861747535, 1328433.434877821 7406684.861747535, 1318433.434877821 7406684.861747535, 1318433.434877821 7396684.861747535, 1328433.434877821 7396684.861747535))",1,1,6154,11.8605,55.2075,8.4,6.95,12.25,14.8,25.1,25.0,23.3,23.8,19.6,16.0,12.2,9.2
1466,"POLYGON ((1328433.434877821 7406684.861747535, 1328433.434877821 7416684.861747535, 1318433.434877821 7416684.861747535, 1318433.434877821 7406684.861747535, 1328433.434877821 7406684.861747535))",1,1,6154,11.8605,55.2075,8.4,6.95,12.25,14.8,25.1,25.0,23.3,23.8,19.6,16.0,12.2,9.2
1467,"POLYGON ((1328433.434877821 7416684.861747535, 1328433.434877821 7426684.861747535, 1318433.434877821 7426684.861747535, 1318433.434877821 7416684.861747535, 1328433.434877821 7416684.861747535))",1,1,6154,11.8605,55.2075,8.4,6.95,12.25,14.8,25.1,25.0,23.3,23.8,19.6,16.0,12.2,9.2
1490,"POLYGON ((1338433.434877821 7366684.861747535, 1338433.434877821 7376684.861747535, 1328433.434877821 7376684.861747535, 1328433.434877821 7366684.861747535, 1338433.434877821 7366684.861747535))",1,1,6154,11.8605,55.2075,8.4,6.95,12.25,14.8,25.1,25.0,23.3,23.8,19.6,16.0,12.2,9.2
1491,"POLYGON ((1338433.434877821 7376684.861747535, 1338433.434877821 7386684.861747535, 1328433.434877821 7386684.861747535, 1328433.434877821 7376684.861747535, 1338433.434877821 7376684.861747535))",1,1,6154,11.8605,55.2075,8.4,6.95,12.25,14.8,25.1,25.0,23.3,23.8,19.6,16.0,12.2,9.2
1492,"POLYGON ((1338433.434877821 7386684.861747535, 1338433.434877821 7396684.861747535, 1328433.434877821 7396684.861747535, 1328433.434877821 7386684.861747535, 1338433.434877821 7386684.861747535))",1,1,6154,11.8605,55.2075,8.4,6.95,12.25,14.8,25.1,25.0,23.3,23.8,19.6,16.0,12.2,9.2
1493,"POLYGON ((1338433.434877821 7396684.861747535, 1338433.434877821 7406684.861747535, 1328433.434877821 7406684.861747535, 1328433.434877821 7396684.861747535, 1338433.434877821 7396684.861747535))",1,1,6154,11.8605,55.2075,8.4,6.95,12.25,14.8,25.1,25.0,23.3,23.8,19.6,16.0,12.2,9.2
1494,"POLYGON ((1338433.434877821 7406684.861747535, 1338433.434877821 7416684.861747535, 1328433.434877821 7416684.861747535, 1328433.434877821 7406684.861747535, 1338433.434877821 7406684.861747535))",1,1,6154,11.8605,55.2075,8.4,6.95,12.25,14.8,25.1,25.0,23.3,23.8,19.6,16.0,12.2,9.2
1495,"POLYGON ((1338433.434877821 7416684.861747535, 1338433.434877821 7426684.861747535, 1328433.434877821 7426684.861747535, 1328433.434877821 7416684.861747535, 1338433.434877821 7416684.861747535))",1,1,6154,11.8605,55.2075,8.4,6.95,12.25,14.8,25.1,25.0,23.3,23.8,19.6,16.0,12.2,9.2
1517,"POLYGON ((1348433.434877821 7376684.861747535, 1348433.434877821 7386684.861747535, 1338433.434877821 7386684.861747535, 1338433.434877821 7376684.861747535, 1348433.434877821 7376684.861747535))",1,1,6154,11.8605,55.2075,8.4,6.95,12.25,14.8,25.1,25.0,23.3,23.8,19.6,16.0,12.2,9.2
1518,"POLYGON ((1348433.434877821 7386684.861747535, 1348433.434877821 7396684.861747535, 1338433.434877821 7396684.861747535, 1338433.434877821 7386684.861747535, 1348433.434877821 7386684.861747535))",1,1,6154,11.8605,55.2075,8.4,6.95,12.25,14.8,25.1,25.0,23.3,23.8,19.6,16.0,12.2,9.2
1519,"POLYGON ((1348433.434877821 7396684.861747535, 1348433.434877821 7406684.861747535, 1338433.434877821 7406684.861747535, 1338433.434877821 7396684.861747535, 1348433.434877821 7396684.861747535))",1,1,6154,11.8605,55.2075,8.4,6.95,12.25,14.8,25.1,25.0,23.3,23.8,19.6,16.0,12.2,9.2
1520,"POLYGON ((1348433.434877821 7406684.861747535, 1348433.434877821 7416684.861747535, 1338433.434877821 7416684.861747535, 1338433.434877821 7406684.861747535, 1348433.434877821 7406684.861747535))",1,1,6154,11.8605,55.2075,8.4,6.95,12.25,14.8,25.1,25.0,23.3,23.8,19.6,16.0,12.2,9.2
1543,"POLYGON ((1358433.434877821 7376684.861747535, 1358433.434877821 7386684.861747535, 1348433.434877821 7386684.861747535, 1348433.434877821 7376684.861747535, 1358433.434877821 7376684.861747535))",1,1,6154,11.8605,55.2075,8.4,6.95,12.25,14.8,25.1,25.0,23.3,23.8,19.6,16.0,12.2,9.2
1544,"POLYGON ((1358433.434877821 7396684.861747535, 1358433.434877821 7406684.861747535, 1348433.434877821 7406684.861747535, 1348433.434877821 7396684.861747535, 1358433.434877821 7396684.861747535))",1,1,6154,11.8605,55.2075,8.4,6.95,12.25,14.8,25.1,25.0,23.3,23.8,19.6,16.0,12.2,9.2
1433,"POLYGON ((1318433.434877821 7326684.861747535, 1318433.434877821 7336684.861747535, 1308433.434877821 7336684.861747535, 1308433.434877821 7326684.861747535, 1318433.434877821 7326684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1434,"POLYGON ((1318433.434877821 7336684.861747535, 1318433.434877821 7346684.861747535, 1308433.434877821 7346684.861747535, 1308433.434877821 7336684.861747535, 1318433.434877821 7336684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1435,"POLYGON ((1318433.434877821 7346684.861747535, 1318433.434877821 7356684.861747535, 1308433.434877821 7356684.861747535, 1308433.434877821 7346684.861747535, 1318433.434877821 7346684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1457,"POLYGON ((1328433.434877821 7316684.861747535, 1328433.434877821 7326684.861747535, 1318433.434877821 7326684.861747535, 1318433.434877821 7316684.861747535, 1328433.434877821 7316684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1458,"POLYGON ((1328433.434877821 7326684.861747535, 1328433.434877821 7336684.861747535, 1318433.434877821 7336684.861747535, 1318433.434877821 7326684.861747535, 1328433.434877821 7326684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1459,"POLYGON ((1328433.434877821 7336684.861747535, 1328433.434877821 7346684.861747535, 1318433.434877821 7346684.861747535, 1318433.434877821 7336684.861747535, 1328433.434877821 7336684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1460,"POLYGON ((1328433.434877821 7346684.861747535, 1328433.434877821 7356684.861747535, 1318433.434877821 7356684.861747535, 1318433.434877821 7346684.861747535, 1328433.434877821 7346684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1461,"POLYGON ((1328433.434877821 7356684.861747535, 1328433.434877821 7366684.861747535, 1318433.434877821 7366684.861747535, 1318433.434877821 7356684.861747535, 1328433.434877821 7356684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1485,"POLYGON ((1338433.434877821 7316684.861747535, 1338433.434877821 7326684.861747535, 1328433.434877821 7326684.861747535, 1328433.434877821 7316684.861747535, 1338433.434877821 7316684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1486,"POLYGON ((1338433.434877821 7326684.861747535, 1338433.434877821 7336684.861747535, 1328433.434877821 7336684.861747535, 1328433.434877821 7326684.861747535, 1338433.434877821 7326684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1487,"POLYGON ((1338433.434877821 7336684.861747535, 1338433.434877821 7346684.861747535, 1328433.434877821 7346684.861747535, 1328433.434877821 7336684.861747535, 1338433.434877821 7336684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1488,"POLYGON ((1338433.434877821 7346684.861747535, 1338433.434877821 7356684.861747535, 1328433.434877821 7356684.861747535, 1328433.434877821 7346684.861747535, 1338433.434877821 7346684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1489,"POLYGON ((1338433.434877821 7356684.861747535, 1338433.434877821 7366684.861747535, 1328433.434877821 7366684.861747535, 1328433.434877821 7356684.861747535, 1338433.434877821 7356684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1510,"POLYGON ((1348433.434877821 7306684.861747535, 1348433.434877821 7316684.861747535, 1338433.434877821 7316684.861747535, 1338433.434877821 7306684.861747535, 1348433.434877821 7306684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1511,"POLYGON ((1348433.434877821 7316684.861747535, 1348433.434877821 7326684.861747535, 1338433.434877821 7326684.861747535, 1338433.434877821 7316684.861747535, 1348433.434877821 7316684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1512,"POLYGON ((1348433.434877821 7326684.861747535, 1348433.434877821 7336684.861747535, 1338433.434877821 7336684.861747535, 1338433.434877821 7326684.861747535, 1348433.434877821 7326684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1513,"POLYGON ((1348433.434877821 7336684.861747535, 1348433.434877821 7346684.861747535, 1338433.434877821 7346684.861747535, 1338433.434877821 7336684.861747535, 1348433.434877821 7336684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1514,"POLYGON ((1348433.434877821 7346684.861747535, 1348433.434877821 7356684.861747535, 1338433.434877821 7356684.861747535, 1338433.434877821 7346684.861747535, 1348433.434877821 7346684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1515,"POLYGON ((1348433.434877821 7356684.861747535, 1348433.434877821 7366684.861747535, 1338433.434877821 7366684.861747535, 1338433.434877821 7356684.861747535, 1348433.434877821 7356684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1516,"POLYGON ((1348433.434877821 7366684.861747535, 1348433.434877821 7376684.861747535, 1338433.434877821 7376684.861747535, 1338433.434877821 7366684.861747535, 1348433.434877821 7366684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1537,"POLYGON ((1358433.434877821 7316684.861747535, 1358433.434877821 7326684.861747535, 1348433.434877821 7326684.861747535, 1348433.434877821 7316684.861747535, 1358433.434877821 7316684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1538,"POLYGON ((1358433.434877821 7326684.861747535, 1358433.434877821 7336684.861747535, 1348433.434877821 7336684.861747535, 1348433.434877821 7326684.861747535, 1358433.434877821 7326684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1539,"POLYGON ((1358433.434877821 7336684.861747535, 1358433.434877821 7346684.861747535, 1348433.434877821 7346684.861747535, 1348433.434877821 7336684.861747535, 1358433.434877821 7336684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1540,"POLYGON ((1358433.434877821 7346684.861747535, 1358433.434877821 7356684.861747535, 1348433.434877821 7356684.861747535, 1348433.434877821 7346684.861747535, 1358433.434877821 7346684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1541,"POLYGON ((1358433.434877821 7356684.861747535, 1358433.434877821 7366684.861747535, 1348433.434877821 7366684.861747535, 1348433.434877821 7356684.861747535, 1358433.434877821 7356684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1542,"POLYGON ((1358433.434877821 7366684.861747535, 1358433.434877821 7376684.861747535, 1348433.434877821 7376684.861747535, 1348433.434877821 7366684.861747535, 1358433.434877821 7366684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1563,"POLYGON ((1368433.434877821 7336684.861747535, 1368433.434877821 7346684.861747535, 1358433.434877821 7346684.861747535, 1358433.434877821 7336684.861747535, 1368433.434877821 7336684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1564,"POLYGON ((1368433.434877821 7346684.861747535, 1368433.434877821 7356684.861747535, 1358433.434877821 7356684.861747535, 1358433.434877821 7346684.861747535, 1368433.434877821 7346684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1565,"POLYGON ((1368433.434877821 7366684.861747535, 1368433.434877821 7376684.861747535, 1358433.434877821 7376684.861747535, 1358433.434877821 7366684.861747535, 1368433.434877821 7366684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1585,"POLYGON ((1378433.434877821 7356684.861747535, 1378433.434877821 7366684.861747535, 1368433.434877821 7366684.861747535, 1368433.434877821 7356684.861747535, 1378433.434877821 7356684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1586,"POLYGON ((1378433.434877821 7366684.861747535, 1378433.434877821 7376684.861747535, 1368433.434877821 7376684.861747535, 1368433.434877821 7366684.861747535, 1378433.434877821 7366684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1603,"POLYGON ((1388433.434877821 7346684.861747535, 1388433.434877821 7356684.861747535, 1378433.434877821 7356684.861747535, 1378433.434877821 7346684.861747535, 1388433.434877821 7346684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1604,"POLYGON ((1388433.434877821 7356684.861747535, 1388433.434877821 7366684.861747535, 1378433.434877821 7366684.861747535, 1378433.434877821 7356684.861747535, 1388433.434877821 7356684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1605,"POLYGON ((1388433.434877821 7366684.861747535, 1388433.434877821 7376684.861747535, 1378433.434877821 7376684.861747535, 1378433.434877821 7366684.861747535, 1388433.434877821 7366684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1621,"POLYGON ((1398433.434877821 7346684.861747535, 1398433.434877821 7356684.861747535, 1388433.434877821 7356684.861747535, 1388433.434877821 7346684.861747535, 1398433.434877821 7346684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1622,"POLYGON ((1398433.434877821 7356684.861747535, 1398433.434877821 7366684.861747535, 1388433.434877821 7366684.861747535, 1388433.434877821 7356684.861747535, 1398433.434877821 7356684.861747535))",34,34,6147,12.1841,54.879,8.4,6.550000000000001,9.9,15.8,23.6,25.9,23.4,23.5,18.6,15.2,12.5,9.2
1443,"POLYGON ((1318433.434877821 7436684.861747535, 1318433.434877821 7446684.861747535, 1308433.434877821 7446684.861747535, 1308433.434877821 7436684.861747535, 1318433.434877821 7436684.861747535))",39,39,6174,12.149,55.3955,9.5,7.4,13.1,16.9,24.6,25.3,23.8,24.7,20.2,16.4,13.0,9.9
1444,"POLYGON ((1318433.434877821 7446684.861747535, 1318433.434877821 7456684.861747535, 1308433.434877821 7456684.861747535, 1308433.434877821 7446684.861747535, 1318433.434877821 7446684.861747535))",39,39,6174,12.149,55.3955,9.5,7.4,13.1,16.9,24.6,25.3,23.8,24.7,20.2,16.4,13.0,9.9
1445,"POLYGON ((1318433.434877821 7456684.861747535, 1318433.434877821 7466684.861747535, 1308433.434877821 7466684.861747535, 1308433.434877821 7456684.861747535, 1318433.434877821 7456684.861747535))",39,39,6174,12.149,55.3955,9.5,7.4,13.1,16.9,24.6,25.3,23.8,24.7,20.2,16.4,13.0,9.9
1468,"POLYGON ((1328433.434877821 7426684.861747535, 1328433.434877821 7436684.861747535, 1318433.434877821 7436684.861747535, 1318433.434877821 7426684.861747535, 1328433.434877821 7426684.861747535))",39,39,6174,12.149,55.3955,9.5,7.4,13.1,16.9,24.6,25.3,23.8,24.7,20.2,16.4,13.0,9.9
1469,"POLYGON ((1328433.434877821 7436684.861747535, 1328433.434877821 7446684.861747535, 1318433.434877821 7446684.861747535, 1318433.434877821 7436684.861747535, 1328433.434877821 7436684.861747535))",39,39,6174,12.149,55.3955,9.5,7.4,13.1,16.9,24.6,25.3,23.8,24.7,20.2,16.4,13.0,9.9
1470,"POLYGON ((1328433.434877821 7446684.861747535, 1328433.434877821 7456684.861747535, 1318433.434877821 7456684.861747535, 1318433.434877821 7446684.861747535, 1328433.434877821 7446684.861747535))",39,39,6174,12.149,55.3955,9.5,7.4,13.1,16.9,24.6,25.3,23.8,24.7,20.2,16.4,13.0,9.9
1471,"POLYGON ((1328433.434877821 7456684.861747535, 1328433.434877821 7466684.861747535, 1318433.434877821 7466684.861747535, 1318433.434877821 7456684.861747535, 1328433.434877821 7456684.861747535))",39,39,6174,12.149,55.3955,9.5,7.4,13.1,16.9,24.6,25.3,23.8,24.7,20.2,16.4,13.0,9.9
1472,"POLYGON ((1328433.434877821 7466684.861747535, 1328433.434877821 7476684.861747535, 1318433.434877821 7476684.861747535, 1318433.434877821 7466684.861747535, 1328433.434877821 7466684.861747535))",39,39,6174,12.149,55.3955,9.5,7.4,13.1,16.9,24.6,25.3,23.8,24.7,20.2,16.4,13.0,9.9
1496,"POLYGON ((1338433.434877821 7426684.861747535, 1338433.434877821 7436684.861747535, 1328433.434877821 7436684.861747535, 1328433.434877821 7426684.861747535, 1338433.434877821 7426684.861747535))",39,39,6174,12.149,55.3955,9.5,7.4,13.1,16.9,24.6,25.3,23.8,24.7,20.2,16.4,13.0,9.9
1497,"POLYGON ((1338433.434877821 7436684.861747535, 1338433.434877821 7446684.861747535, 1328433.434877821 7446684.861747535, 1328433.434877821 7436684.861747535, 1338433.434877821 7436684.861747535))",39,39,6174,12.149,55.3955,9.5,7.4,13.1,16.9,24.6,25.3,23.8,24.7,20.2,16.4,13.0,9.9
1498,"POLYGON ((1338433.434877821 7446684.861747535, 1338433.434877821 7456684.861747535, 1328433.434877821 7456684.861747535, 1328433.434877821 7446684.861747535, 1338433.434877821 7446684.861747535))",39,39,6174,12.149,55.3955,9.5,7.4,13.1,16.9,24.6,25.3,23.8,24.7,20.2,16.4,13.0,9.9
1499,"POLYGON ((1338433.434877821 7456684.861747535, 1338433.434877821 7466684.861747535, 1328433.434877821 7466684.861747535, 1328433.434877821 7456684.861747535, 1338433.434877821 7456684.861747535))",39,39,6174,12.149,55.3955,9.5,7.4,13.1,16.9,24.6,25.3,23.8,24.7,20.2,16.4,13.0,9.9
1500,"POLYGON ((1338433.434877821 7466684.861747535, 1338433.434877821 7476684.861747535, 1328433.434877821 7476684.861747535, 1328433.434877821 7466684.861747535, 1338433.434877821 7466684.861747535))",39,39,6174,12.149,55.3955,9.5,7.4,13.1,16.9,24.6,25.3,23.8,24.7,20.2,16.4,13.0,9.9
